title,date,publication,remove_tags,add_tags,source,notes
Town Talk.,13 March 1903,Blue Mountain Gazette,Masons,Freemasons,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
The Passing of a Mountaineer. Vale! Joseph Nimmo.,23 March 1917,Blue Mountain Echo,Masons,Freemasons,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,10 February 1893,Katoomba Times,Masons,Freemasons,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
News in Brief,9 October 1903,Mountaineer,Stores,retailers and stores,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Megalong Matters.,5 August 1892,Katoomba Times,Stores,retailers and stores,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,4 December 1891,Katoomba Times,Stores,retailers and stores,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Local Jottings.,21 September 1889,Katoomba Times,Stores,retailers and stores,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,20 November 1891,Katoomba Times,Stores,retailers and stores,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Waudby's Corner,15 August 1924,Blue Mountain Echo,Stores,retailers and stores,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Town Talk.,26 August 1904,Blue Mountain Gazette,Stores,retailers and stores,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
J. WAUDBY'S,18 December 1903,Blue Mountain Gazette,Stores,retailers and stores,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Katoomba.,29 September 1888,Nepean Times,Stores,retailers and stores,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,29 April 1892,Katoomba Times,Pub,public house,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Rich Mineral Deposits.,29 October 1889,Australian Star,Pub,public house,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Megalong Valley.,23 June 1893,,Pub,public house,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,3 November 1893,Katoomba Times,Trucking,truck system,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Round our Collieries.,13 October 1886,Newcastle Morning Herald and Miners' Advocate,Trucking,truck system,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
To the Editor of The Times.,8 September 1893,Katoomba Times,Trucking,truck system,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Katoomba Court.,15 December 1893,Katoomba Times,Trucking,truck system,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Megalong Valley.,1 September 1893,Katoomba Times,Trucking,truck system,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Megalong Valley.,29 September 1893,Katoomba Times,Trucking,truck system,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Town Talk.,13 March 1903,Blue Mountain Gazette,Nellie's Glen track,Nellie's Glen Road,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Megalong Matters.,5 June 1896,Mountaineer,Nellie's Glen track,Nellie's Glen Road,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Megalong Valley.,18 August 1893,Katoomba Times,Nellie's Glen track,Nellie's Glen Road,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
News in Brief,9 October 1903,Mountaineer,Publican's License,publican's licensing,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,7 July 1893,Katoomba Times,Publican's License,publican's licensing,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Megalong Valley.,6 October 1893,Katoomba Times,Publican's License,publican's licensing,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Granted,26 March 1892,Nepean Times,Publican's License,publican's licensing,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Notice of Application for a Publican's Licence,19 June 1896,Mountaineer,Publican's License,publican's licensing,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures,14 July 1893,Katoomba Times,Publican's License,publican's licensing,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Katoomba Court.,16 June 1893,Katoomba Times,Publican's License,publican's licensing,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Licensing.,1 October 1892,Nepean Times,Publican's License,publican's licensing,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Katoomba Court.,17 March 1893,Katoomba Times,Publican's License,publican's licensing,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Megalong Valley.,27 October 1893,Katoomba Times,Publican's License,publican's licensing,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Notice of Application for a Conditional Publican's Licence,9 June 1893,Katoomba Times,Publican's License,publican's licensing,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
A Charge of Rape.,6 September 1890,Nepean Times,Rape,sexual violence,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Local and General.,22 April 1893,Nepean Times,Rape,sexual violence,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
"Found ""Not Guilty.""",17 April 1893,National Advocate,Rape,sexual violence,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
"Katoomba, Sunday.",17 April 1893,Sydney Morning Herald,Rape,sexual violence,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,14 April 1893,Katoomba Times,Rape,sexual violence,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Kembla Disaster Survivor: Death of Mr. J. J. Meredith,25 November 1940,Lithgow Mercury,Port Kembla disaster,Mount Kembla Disaster,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
The Muont (sic) Kembla Disaster.,8 August 1902,Mountaineer,Port Kembla disaster,Mount Kembla Disaster,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
General News. The State Cabinet.,13 August 1902,Daily Telegraph,Port Kembla disaster,Mount Kembla Disaster,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
The Rockley Game.,18 March 1898,Mountaineer,Grand Hotel,Grand Hotel (Sydney),orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Mountain Mixtures.,2 June 1893,Katoomba Times,Grand Hotel,Grand Hotel (Sydney),orphaned_tags_immediate_batch,User-confirmed tag-level mapping
"Opening of the Gladstone Coal-Mine, Katoomba.",13 July 1885,Sydney Morning Herald,Grand Hotel,Grand Hotel (Sydney),orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Granted,26 March 1892,Nepean Times,Mrs Long's Hotel,hotel | Mrs Long,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Katoomba.,4 August 1905,Lithgow Mercury,Mrs Long's Hotel,hotel | Mrs Long,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
"St Joseph's New Church, Megalong",17 March 1905,Mountaineer,Mrs Long's Hotel,hotel | Mrs Long,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Megalong Notes.,21 March 1902,Mountaineer,Mrs Long's Hotel,hotel | Mrs Long,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Licensing.,1 October 1892,Nepean Times,Mrs Long's Hotel,hotel | Mrs Long,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Katoomba Court.,16 June 1893,Katoomba Times,Allen's Hotel,hotel | Allen,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Katoomba Court.,17 March 1893,Katoomba Times,Allen's Hotel,hotel | Allen,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Katoomba Athletic Sports.,12 December 1885,Nepean Times,Brown's Hotel,hotel | Brown,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
Katoomba.,19 December 1885,Nepean Times,Brown's Hotel,hotel | Brown,orphaned_tags_immediate_batch,User-confirmed tag-level mapping
A Charge of Rape.,6 September 1890,Nepean Times,Police,New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
NARROW ESCAPE OF SHALE STACK.,6 January 1905,Daily Telegraph,Australian Kerosene Shale and Oil Company | Nellie's Glen,Australian Kerosene Oil and Mineral Company | Nellie's Glen Shale Mine (site) | mining accident,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
News in Brief,9 October 1903,Mountaineer,Police,New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,7 July 1893,Katoomba Times,I.O.O.F. Hall | Katoomba Tennis Club,Odd Fellows' Hall | Katoomba Lawn Tennis Club,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,21 October 1892,Katoomba Times,Ruined Castle,Ruined Castle mining district,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Town Talk.,13 May 1904,Blue Mountain Gazette,Hartley Vale,Hartley Vale,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,9 September 1892,Katoomba Times,I.O.O.F. Hall | Nellie's Glen | Ruined Castle,Odd Fellows' Hall | Nellie's Glen (settlement) | Ruined Castle mining district,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Jottings.,23 May 1891,Katoomba Times,I.O.O.F. Hall | Police,Odd Fellows' Hall | New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Social at Hartley Vale.,23 September 1898,Lithgow Mercury,Hartley Vale,Hartley Vale,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Town Talk.,13 March 1903,Blue Mountain Gazette,Nellie's Glen,Nellie's Glen (gully) | Nellie's Glen Road,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,23 March 1894,Katoomba Times,I.O.O.F. Hall,Odd Fellows' Hall,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
The Rockley Game.,7 February 1896,Mountaineer,Nellie's Glen,Nellie's Glen (gully) | Nellie's Glen (settlement),orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,4 December 1891,Katoomba Times,Hartley Vale | Mr David Brown | Nellie's Glen,Hartley Vale | Mr D Brown | Nellie's Glen Shale Mine (site),orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Hartley Vale.,13 February 1911,Lithgow Mercury,Hartley Vale,Hartley Vale,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Megalong Matters.,5 June 1896,Mountaineer,Nellie's Glen | Ruined Castle,Nellie's Glen (gully) | Ruined Castle mining district,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,22 January 1892,Katoomba Times,Hartley Vale,Hartley Vale,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,23 June 1893,Katoomba Times,I.O.O.F. Hall | Police,Odd Fellows' Hall | New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,30 June 1893,Katoomba Times,I.O.O.F. Hall,Odd Fellows' Hall,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,16 June 1893,Katoomba Times,I.O.O.F. Hall,Odd Fellows' Hall,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Local Jottings.,25 May 1889,Katoomba Times,Nellie's Glen,Nellie's Glen (gully) | Nellie's Glen Road | Nellie's Glen Shale Mine (site),orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Footballers' Social at Hartley Vale.,20 October 1899,Lithgow Mercury,Hartley Vale,Hartley Vale,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Local Jottings.,21 September 1889,Katoomba Times,Police,New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,29 April 1892,Katoomba Times,Hartley Vale,Hartley Vale,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
The Passing of a Mountaineer. Vale! Joseph Nimmo.,23 March 1917,Blue Mountain Echo,Hartley Vale,Hartley Vale,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,4 May 1894,Katoomba Times,Hartley Vale,Hartley Vale,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Catalogue of the Australian Kerosene Oil & Mineral Company Limited.,1885,,Australian Kerosene Shale and Oil Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Kembla Disaster Survivor: Death of Mr. J. J. Meredith,25 November 1940,Lithgow Mercury,Hartley Vale,Hartley Vale,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
To-Day's Further Court Proceedings,1 December 1932,Lithgow Mercury,Police,New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Scarborough.,21 February 1911,Illawarra Mercury,South Clifton Mine Co.,South Clifton Mine Company,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
West Wallsend.,10 October 1911,Newcastle Morning Herald and Miners' Advocate,Hartley Vale,Hartley Vale,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Deplorable State.,14 February 1911,Illawarra Mercury,South Clifton Mine Co.,South Clifton Mine Company,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
South Clifton Fatality,31 May 1910,Illawarra Mercury,South Clifton Mine Co.,South Clifton Mine Company,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Bigamy.,4 August 1909,New South Wales Police Gazette and Weekly Record of Crime,Police,New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
John Britty North.,6 March 1909,Blue Mountain Echo,Nellie's Glen,Nellie's Glen (gully) | Nellie's Glen Shale Mine (site) | Nellie's Glen (settlement) | Nellie's Glen Road,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Missing Friends.,9 June 1909,New South Wales Police Gazette and Weekly Record of Crime,Police,New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Katoomba Police Court.,1 December 1905,Mountaineer,Mr David Brown,Mr D Brown,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
MINER INJURED AT KATOOMBA.,31 July 1905,Daily Telegraph,Australian Kerosene Shale and Oil Company,Australian Kerosene Oil and Mineral Company,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
A Public Meeting.,13 January 1905,Mountaineer,Nellie's Glen,Nellie's Glen (gully),orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
"St Joseph's New Church, Megalong",17 March 1905,Mountaineer,Nellie's Glen,Nellie's Glen (settlement) | Nellie's Glen (gully),orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Town Talk.,2 October 1903,Blue Mountain Gazette,Police,New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Work at the Mines.,17 April 1903,Blue Mountain Gazette,Nellie's Glen,Nellie's Glen Shale Mine (site),orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
The Katoomba Mines.,20 March 1903,Blue Mountain Gazette,Nellie's Glen | Ruined Castle,Nellie's Glen Shale Mine (site) | Ruined Castle mining district,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Narrow Neck.,27 December 1901,Mountaineer,Nellie's Glen,Nellie's Glen (gully),orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mining.,15 June 1897,Evening News,Hartley Vale,Hartley Vale,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Current Events.,26 October 1896,Newcastle Morning Herald and Miners' Advocate,Ruined Castle,Ruined Castle mining district,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mining.,25 August 1896,Evening News,Hartley Vale,Hartley Vale,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mining.,19 May 1896,Evening News,Hartley Vale,Hartley Vale,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
The Gold Fields.,21 April 1896,Evening News,Hartley Vale,Hartley Vale,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Katoomba Police Court,13 December 1895,Mountaineer,Police,New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
[untitled],4 Novemeber 1895,Evening News,New South Wales Shale and Oil Co.,New South Wales Shale and Oil Company,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Brevities.,6 April 1894,Evening News,Nellie's Glen,Nellie's Glen (settlement),orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,29 December 1893,Katoomba Times,I.O.O.F. Hall | Nellie's Glen,Odd Fellows' Hall | Nellie's Glen Shale Mine (site),orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
The Megalong Shale Mines.,21 December 1893,National Advocate,Ruined Castle,Ruined Castle mining district,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Megalong Valley.,15 September 1893,Katoomba Times,Police,New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,3 November 1893,Katoomba Times,I.O.O.F. Hall,Odd Fellows' Hall,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures,14 July 1893,Katoomba Times,I.O.O.F. Hall,Odd Fellows' Hall,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Megalong Mines.,1 September 1893,Katoomba Times,Nellie's Glen,Nellie's Glen (settlement) | Nellie's Glen (gully),orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures,25 August 1893,Katoomba Times,I.O.O.F. Hall | Katoomba Tennis Club,Odd Fellows' Hall | Katoomba Lawn Tennis Club,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Katoomba Court.,16 June 1893,Katoomba Times,Police | Ruined Castle,New South Wales Police | Ruined Castle mining district,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,5 May 1893,Katoomba Times,I.O.O.F. Hall,Odd Fellows' Hall,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,2 June 1893,Katoomba Times,Ruined Castle,Ruined Castle mining district,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,14 April 1893,Katoomba Times,I.O.O.F. Hall | Police,Odd Fellows' Hall | New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,10 February 1893,Katoomba Times,Hartley Vale | I.O.O.F. Hall,Hartley Vale | Odd Fellows' Hall,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,2 December 1892,Katoomba Times,I.O.O.F. Hall | Ruined Castle,Odd Fellows' Hall | Ruined Castle mining district,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,3 March 1893,Katoomba Times,I.O.O.F. Hall | Police,Odd Fellows' Hall | New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,25 November 1892,Katoomba Times,Nellie's Glen | Police,Nellie's Glen Shale Mine (site) | New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Katoomba Police Court.,5 November 1892,Nepean Times,Police,New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Katoomba Court.,14 October 1892,Katoomba Times,Nellie's Glen | Police,Nellie's Glen (settlement) | New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,17 June 1892,Katoomba Times,Hartley Vale,Hartley Vale,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Katoomba Police Court.,26 March 1892,Nepean Times,Police,New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Mountain Mixtures.,11 March 1892,Katoomba Times,I.O.O.F. Hall | Police,Odd Fellows' Hall | New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Hartley Vale.,16 October 1891,Katoomba Times,Hartley Vale,Hartley Vale,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Accident in Nellie's Glen.,27 July 1889,Katoomba Times,Nellie's Glen,Nellie's Glen (settlement),orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Katoomba Miners' Strike.,3 August 1887,Evening News,Police,New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Katoomba Miners' Strike.,1 August 1887,Evening News,Police,New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Katoomba Athletic Sports.,12 December 1885,Nepean Times,Mr David Brown,Mr D Brown,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
To the Editor of The Times.,8 September 1893,Katoomba Times,Ruined Castle,Ruined Castle mining district,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Katoomba Court.,17 March 1893,Katoomba Times,Police | Ruined Castle,New South Wales Police | Ruined Castle mining district,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Katoomba Court.,2 June 1893,Katoomba Times,Police,New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Katoomba Court.,4 November 1892,Katoomba Times,Nellie's Glen,Nellie's Glen (settlement),orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Megalong Matters,28 Oct 1892,Katoomba Times,New South Wales Shale and Oil Co.,New South Wales Shale and Oil Company,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Katoomba News.,29 June 1895,Nepean Times,Police,New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Megalong Matters.,9 September 1892,Katoomba Times,Nellie's Glen,Nellie's Glen (gully) | Nellie's Glen Road,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Hartley Vale.,2 February 1900,Lithgow Mercury,Hartley Vale,Hartley Vale,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Katoomba.,19 December 1885,Nepean Times,Mr David Brown,Mr D Brown,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Megalong Matters.,10 January 1896,Mountaineer,Nellie's Glen,Nellie's Glen (gully) | Nellie's Glen Road,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Megalong Valley.,1 September 1893,Katoomba Times,Nellie's Glen,,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Notice of Application for a Conditional Publican's Licence,9 June 1893,Katoomba Times,Hartley Vale | Police,Hartley Vale | New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
The Megalong Hotel,21 September 1894,Mountaineer,Nellie's Glen,Nellie's Glen (gully) | Nellie's Glen (settlement),orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Megalong Valley.,23 June 1893,,Police,New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Megalong Notes.,2 May 1902,Mountaineer,Police,New South Wales Police,orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
Tourist Sketch Map showing pathways at Nelly's Glen or Megalong Pass,1909,,Nellie's Glen,Nellie's Glen (gully),orphaned_tags_final_resolution,Final batch: all tags verified as synonyms in taxonomy
A Charge of Rape.,6 September 1890,Nepean Times,Police,Penrith Police Court,ambiguous_tags_decision_report,Item 1.1 - Police Court
News in Brief,9 October 1903,Mountaineer,Police,police officer,ambiguous_tags_decision_report,Item 1.2 - generic police officer
Jottings.,23 May 1891,Katoomba Times,Police,police officer,ambiguous_tags_decision_report,Item 1.3 - generic police officer
Mountain Mixtures.,23 June 1893,Katoomba Times,Police,police officer | New South Wales Police,ambiguous_tags_decision_report,Item 1.4 - both generic and organization
Local Jottings.,21 September 1889,Katoomba Times,Police,police officer | New South Wales Police,ambiguous_tags_decision_report,Item 1.5 - both generic and organization
To-Day's Further Court Proceedings,1 December 1932,Lithgow Mercury,Police,police officer | New South Wales Police,ambiguous_tags_decision_report,Item 1.6 - both generic and organization
Bigamy.,4 August 1909,New South Wales Police Gazette and Weekly Record of Crime,Police,Senior-constable Tomkins | New South Wales Police | Helensburgh,ambiguous_tags_decision_report,"Item 1.7 - named officer, organization, and town"
Missing Friends.,9 June 1909,New South Wales Police Gazette and Weekly Record of Crime,Police,New South Wales Police,ambiguous_tags_decision_report,Item 1.8 - organization
Town Talk.,2 October 1903,Blue Mountain Gazette,Police,Police Court,ambiguous_tags_decision_report,Item 1.9 - Police Court
Katoomba Police Court,13 December 1895,Mountaineer,Police,Senior-Constable Illingworth | police officer | New South Wales Police | Police Court,ambiguous_tags_decision_report,"Item 1.10 - named officer, generic, organization, and court"
Megalong Valley.,15 September 1893,Katoomba Times,Police,police officer,ambiguous_tags_decision_report,Item 1.11 - generic police officer
Katoomba Court.,16 June 1893,Katoomba Times,Police,Constable John Illingworth | New South Wales Police,ambiguous_tags_decision_report,Item 1.12 - named officer and organization
Mountain Mixtures.,14 April 1893,Katoomba Times,Police,police officer | Megalong,ambiguous_tags_decision_report,Item 1.13 - generic officer and town
Mountain Mixtures.,3 March 1893,Katoomba Times,Police,police officer | Megalong,ambiguous_tags_decision_report,Item 1.14 - generic officer and town
Mountain Mixtures.,25 November 1892,Katoomba Times,Police,police quarters | Katoomba,ambiguous_tags_decision_report,Item 1.15 - police quarters building and town
Katoomba Police Court.,5 November 1892,Nepean Times,Police,Police Court,ambiguous_tags_decision_report,Item 1.16 - Police Court
Katoomba Court.,14 October 1892,Katoomba Times,Police,New South Wales Police,ambiguous_tags_decision_report,Item 1.17 - organization
Katoomba Police Court.,26 March 1892,Nepean Times,Police,police officer | New South Wales Police,ambiguous_tags_decision_report,Item 1.18 - generic and organization
Mountain Mixtures.,11 March 1892,Katoomba Times,Police,police officer | Blackheath,ambiguous_tags_decision_report,Item 1.19 - generic officer and town
Katoomba Miners' Strike.,3 August 1887,Evening News,Police,police officer | New South Wales Police,ambiguous_tags_decision_report,Item 1.20 - generic and organization
Katoomba Miners' Strike.,1 August 1887,Evening News,Police,New South Wales Police | Penrith,ambiguous_tags_decision_report,Item 1.21 - organization and town
Katoomba Court.,17 March 1893,Katoomba Times,Police,Constable John Illingworth,ambiguous_tags_decision_report,Item 1.22 - named officer
Katoomba Court.,2 June 1893,Katoomba Times,Police,police officer,ambiguous_tags_decision_report,Item 1.23 - generic police officer
Katoomba News.,29 June 1895,Nepean Times,Police,Police Court,ambiguous_tags_decision_report,Item 1.24 - Police Court
Notice of Application for a Conditional Publican's Licence,9 June 1893,Katoomba Times,Police,police station | Katoomba,ambiguous_tags_decision_report,Item 1.25 - police station and town
Megalong Valley.,23 June 1893,,Police,police officer | New South Wales Police,ambiguous_tags_decision_report,Item 1.26 - generic and organization
Megalong Notes.,2 May 1902,Mountaineer,Police,police officer | Katoomba,ambiguous_tags_decision_report,Item 1.27 - generic officer and town
NARROW ESCAPE OF SHALE STACK.,6 January 1905,Daily Telegraph,Nellie's Glen,Nellie's Glen Shale Mine (site) | mining accident,ambiguous_tags_decision_report,Item 2.1 - shale mine and accident
Mountain Mixtures.,9 September 1892,Katoomba Times,Nellie's Glen,Nellie's Glen (settlement),ambiguous_tags_decision_report,Item 2.2 - settlement (mining township)
Town Talk.,13 March 1903,Blue Mountain Gazette,Nellie's Glen,Nellie's Glen (gully) | Nellie's Glen Road,ambiguous_tags_decision_report,Item 2.3 - gully/road travel
